labels,preds,error
1.300000005364417843e+00,1.320294316112994970e+00,2.029431074857712680e-02
1.309999991357326365e+00,1.313016088902950296e+00,3.016097545623930287e-03
1.339999949336051932e+00,1.294296428263187249e+00,4.570352107286468346e-02
1.319999977350234888e+00,1.275282013714313489e+00,4.471796363592139834e-02
1.360000039935111982e+00,1.254991261363029409e+00,1.050087785720825728e-01
1.269999988079070885e+00,1.250517110526561559e+00,1.948287755250932562e-02
1.330000022649765024e+00,1.220651600658893443e+00,1.093484219908715804e-01
1.339999949336051932e+00,1.202369029819965185e+00,1.376309195160867471e-01
1.260000002086162585e+00,1.203872808516025517e+00,5.612719357013706833e-02
1.189999981522560146e+00,1.170205032527446676e+00,1.979494899511347050e-02
1.179999995529651624e+00,1.129664568006992331e+00,5.033542752265929288e-02
1.099999988973140663e+00,1.094689674079418085e+00,5.310314893722578589e-03
1.090000002980232141e+00,1.069296595156192797e+00,2.070340782403934377e-02
1.069999971687793705e+00,1.038221526741981426e+00,3.177844494581227863e-02
1.069999971687793705e+00,9.929036173224448092e-01,7.709635436534889585e-02
9.399999758601187416e-01,9.596135058999060163e-01,1.961353003978727472e-02
9.900000244379043579e-01,9.284409967064857216e-01,6.155902773141863626e-02
1.009999996423721180e+00,9.206564095616340815e-01,8.934358686208709877e-02
9.799999791383742220e-01,9.566033983230590731e-01,2.339658081531514888e-02
9.500000211596488775e-01,9.793720406293868752e-01,2.937201946973799771e-02
8.999999725818632612e-01,9.621403238177299588e-01,6.214035123586669762e-02
9.500000211596488775e-01,9.431677204370498835e-01,6.832300722598994014e-03
9.200000038743019193e-01,9.552711936831472794e-01,3.527118980884536015e-02
9.299999898672104415e-01,9.564748808741569963e-01,2.647489100694655484e-02
8.499999833106994807e-01,9.565192422270774042e-01,1.065192589163779235e-01
8.399999973177909585e-01,9.370699915289877335e-01,9.706999421119677507e-02
9.299999898672104415e-01,9.055873087048529335e-01,2.441268116235750796e-02
9.200000038743019193e-01,9.076007685065268227e-01,1.239923536777509661e-02
9.699999931454656998e-01,9.261659353971480879e-01,4.383405774831761192e-02
1.059999985694885183e+00,9.590551933646200844e-01,1.009447923302650985e-01
1.019999982416629702e+00,1.013555250465869806e+00,6.444731950759896577e-03
1.049999999701976661e+00,1.074601394534110854e+00,2.460139483213419354e-02
1.090000002980232141e+00,1.112827536761760605e+00,2.282753378152846402e-02
1.069999971687793705e+00,1.151042944490909603e+00,8.104297280311589802e-02
1.139999992251396144e+00,1.145667688846587984e+00,5.667696595191840103e-03
1.179999995529651624e+00,1.144513937830924810e+00,3.548605769872681392e-02
1.170000009536743102e+00,1.162710929214954225e+00,7.289080321788876660e-03
1.160000023543834580e+00,1.195678531229495967e+00,3.567850768566138697e-02
1.160000023543834580e+00,1.222097258865833203e+00,6.209723532199862284e-02
1.149999978244304666e+00,1.236619196832180023e+00,8.661921858787535733e-02
1.130000006258487621e+00,1.212913984358310548e+00,8.291397809982292699e-02
1.179999995529651624e+00,1.195035291612148276e+00,1.503529608249665195e-02
1.179999995529651624e+00,1.195594553053378917e+00,1.559455752372729265e-02
1.250000016093254063e+00,1.199006818830966825e+00,5.099319726228723759e-02
1.260000002086162585e+00,1.237636839151382340e+00,2.236316293478024519e-02
1.339999949336051932e+00,1.264861543774604691e+00,7.513840556144724125e-02
1.499999962449073632e+00,1.327743405699729928e+00,1.722565567493437033e-01
1.529999979734420812e+00,1.421702411770820573e+00,1.082975679636002386e-01
1.640000003576278509e+00,1.504727293252944964e+00,1.352727103233335448e-01
1.860000051259994347e+00,1.623543483614921401e+00,2.364565676450729459e-01
1.899999995231628214e+00,1.767665690779685939e+00,1.323343044519422751e-01
1.789999971389770517e+00,1.874960620999336136e+00,8.496064960956561940e-02
1.869999977946281255e+00,1.904766231179237268e+00,3.476625323295601255e-02
1.949999984502792216e+00,1.885414599180221362e+00,6.458538532257085407e-02
1.809999943375587339e+00,1.871258820295333747e+00,6.125887691974640781e-02
1.940000057816505308e+00,1.852525637745857212e+00,8.747442007064809566e-02
1.759999954104423336e+00,1.886129243969917102e+00,1.261292898654937655e-01
1.880000023245811391e+00,1.865141460895538117e+00,1.485856235027327443e-02
1.960000029802322352e+00,1.865749828219413597e+00,9.425020158290875472e-02
1.980000001788139175e+00,1.919789665937423617e+00,6.021033585071555727e-02
1.860000051259994347e+00,1.968600082993507305e+00,1.086000317335129584e-01
1.949999984502792216e+00,1.964270581007003580e+00,1.427059650421136361e-02
1.990000047087669310e+00,1.958658514022826980e+00,3.134153306484233070e-02
2.060000008344649913e+00,1.996952325105666892e+00,6.304768323898302107e-02
2.019999945759773041e+00,2.041236342191695918e+00,2.123639643192287707e-02
2.140000014901160874e+00,2.073181142210960282e+00,6.681887269020059250e-02
2.149999941587447783e+00,2.131659487485885407e+00,1.834045410156237566e-02
2.159999986886977918e+00,2.173858283758163257e+00,1.385829687118533826e-02
2.120000042915343830e+00,2.216772555112838550e+00,9.677251219749472000e-02
2.179999958872794963e+00,2.254568783640861440e+00,7.456882476806647730e-02
2.200000049471854791e+00,2.271766517758369019e+00,7.176646828651422894e-02
2.099999952316284002e+00,2.287932553887367160e+00,1.879326015710831577e-01
2.250000038743019015e+00,2.268273832201957330e+00,1.827379345893831442e-02
2.330000045299529976e+00,2.253854257464408484e+00,7.614578783512149229e-02
2.170000032186508054e+00,2.253424996137618930e+00,8.342496395111087537e-02
2.359999943971633929e+00,2.240013159513473351e+00,1.199867844581605780e-01
2.079999980330466958e+00,2.263465014100074502e+00,1.834650337696075439e-01
2.170000032186508054e+00,2.199323479533195069e+00,2.932344734668701491e-02
2.060000008344649913e+00,2.188957630991935410e+00,1.289576226472854970e-01
2.190000004172325099e+00,2.156609783172607209e+00,3.339022099971789004e-02
2.040000036358832869e+00,2.137431207895278629e+00,9.743117153644575978e-02
1.940000057816505308e+00,2.097374922633171046e+00,1.573748648166657382e-01
1.889999949932098300e+00,2.038533383607864291e+00,1.485334336757659912e-01
1.800000016689300431e+00,1.972973590493202201e+00,1.729735738039017701e-01
1.800000016689300431e+00,1.889351135492324696e+00,8.935111880302426535e-02
1.800000016689300431e+00,1.829675626754760698e+00,2.967561006546026725e-02
1.730000055432319606e+00,1.818779339790344229e+00,8.877928435802462381e-02
1.700000038146972647e+00,1.801846943497657616e+00,1.018469053506849686e-01
1.670000020861625689e+00,1.753720213174819742e+00,8.372019231319405286e-02
1.860000051259994347e+00,1.716073437333106799e+00,1.439266139268875477e-01
1.800000016689300431e+00,1.699394517540931515e+00,1.006054991483689154e-01
1.709999964833259556e+00,1.719179918169975174e+00,9.179953336715618306e-03
1.659999975562095553e+00,1.716811093091964668e+00,5.681111752986911512e-02
1.599999940991401637e+00,1.702879611849784869e+00,1.028796708583832320e-01
1.570000042319297684e+00,1.672321519255637989e+00,1.023214769363403054e-01
1.599999940991401637e+00,1.630614019036292994e+00,3.061407804489135742e-02
1.629999958276748595e+00,1.621569996476173392e+00,8.429961800575203057e-03
1.629999958276748595e+00,1.631495552659034676e+00,1.495594382286080659e-03
1.499999962449073632e+00,1.633304167389869610e+00,1.333042049407959784e-01
1.419999955892562893e+00,1.574924271106719953e+00,1.549243152141570601e-01
1.330000022649765024e+00,1.507622286677360535e+00,1.776222640275955111e-01
1.410000029206275984e+00,1.427349706888198844e+00,1.734967768192285931e-02
1.319999977350234888e+00,1.392589147090911750e+00,7.258916974067686212e-02
1.290000019371509543e+00,1.347558696866035355e+00,5.755867749452581172e-02
1.419999955892562893e+00,1.313008734881877748e+00,1.069912210106851447e-01
1.410000029206275984e+00,1.334096093773841751e+00,7.590393543243423302e-02
1.399999983906745848e+00,1.369050467610359201e+00,3.094951629638664770e-02
1.399999983906745848e+00,1.379305412769317618e+00,2.069457113742823040e-02
1.469999945163726673e+00,1.380030258297920254e+00,8.996968686580641972e-02
1.479999990463256809e+00,1.417076969742774972e+00,6.292302072048183703e-02
1.540000025033950726e+00,1.426745372414588875e+00,1.132546526193618508e-01
1.499999962449073632e+00,1.451959819793701145e+00,4.804014265537248640e-02
1.579999969005584592e+00,1.487311073541641271e+00,9.268889546394332157e-02
1.490000035762786723e+00,1.537571656107902474e+00,4.757162034511575044e-02
1.540000025033950726e+00,1.557286363244056560e+00,1.728633821010583382e-02
1.620000031590461687e+00,1.563677719235420094e+00,5.632231235504159272e-02
1.510000007748603768e+00,1.609623745083808899e+00,9.962373733520513142e-02
1.469999945163726673e+00,1.594945000410079805e+00,1.249450552463531317e-01
1.599999940991401637e+00,1.560995636582374502e+00,3.900430440902713514e-02
1.360000039935111982e+00,1.556739318966865460e+00,1.967392790317534779e-01
1.399999983906745848e+00,1.506739092469215224e+00,1.067391085624693758e-01
1.440000046491622943e+00,1.471969162225723160e+00,3.196911573410021745e-02
1.430000001192092807e+00,1.441201954483985803e+00,1.120195329189299649e-02
1.399999983906745848e+00,1.414808965921401818e+00,1.480898201465596919e-02
1.469999945163726673e+00,1.399121059775352505e+00,7.087888538837416874e-02
1.440000046491622943e+00,1.422192758917808497e+00,1.780728757381444538e-02
1.399999983906745848e+00,1.431117812395095834e+00,3.111782848834998561e-02
1.339999949336051932e+00,1.400295093655586243e+00,6.029514431953431064e-02
1.369999966621398890e+00,1.358076251745224061e+00,1.192371487617482906e-02
1.369999966621398890e+00,1.318404569923877556e+00,5.159539669752133406e-02
1.349999994635581846e+00,1.287460747063159827e+00,6.253924757242201871e-02
1.200000026822090060e+00,1.262316400110721437e+00,6.231637328863137704e-02
1.260000002086162585e+00,1.184888877570628996e+00,7.511112451553358937e-02
1.189999981522560146e+00,1.144112669229507384e+00,4.588731229305276216e-02
1.210000012814998582e+00,1.095858192443847523e+00,1.141418203711510593e-01
1.219999998807907104e+00,1.078845554292201969e+00,1.411544445157051353e-01
1.219999998807907104e+00,1.091229844391345960e+00,1.287701544165611445e-01
1.099999988973140663e+00,1.103322701752185830e+00,3.322712779045167153e-03
1.250000016093254063e+00,1.082694198191165746e+00,1.673058179020883163e-01
1.149999978244304666e+00,1.095572868287563173e+00,5.442710995674149288e-02
1.059999985694885183e+00,1.081786984801292428e+00,2.178699910640724546e-02
1.069999971687793705e+00,1.048851289749145543e+00,2.114868193864816170e-02
1.019999982416629702e+00,1.027670048475265441e+00,7.670066058635738315e-03
1.040000013709068138e+00,9.996573960781096613e-01,4.034261763095847719e-02
9.500000211596488775e-01,9.739705714583395402e-01,2.397055029869066267e-02
9.299999898672104415e-01,9.493528673052786804e-01,1.935287743806823890e-02
9.100000178813933971e-01,9.169441115856169500e-01,6.944093704223552876e-03
9.299999898672104415e-01,8.940699627995489784e-01,3.593002706766146304e-02
8.499999833106994807e-01,8.723082876205443537e-01,2.230830430984487300e-02
9.299999898672104415e-01,8.503733184933661704e-01,7.962667137384427107e-02
9.100000178813933971e-01,8.604853346943854842e-01,4.951468318700791293e-02
8.800000005960464389e-01,8.588851827383041648e-01,2.111481785774227404e-02
8.600000286102293945e-01,8.380273404717444308e-01,2.197268813848496372e-02
8.100000096857546961e-01,8.224745941162108220e-01,1.247458443045612597e-02
7.900000080466269559e-01,7.927015432715416310e-01,2.701535224914675126e-03
7.799999924004077378e-01,7.671909186244010304e-01,1.280907377600670749e-02
6.800000138580799547e-01,7.440894772112369715e-01,6.408946335315701681e-02
7.399999891221522574e-01,7.035359652340411607e-01,3.646402388811109674e-02
7.199999874830245172e-01,6.904532507061957869e-01,2.954673677682873034e-02
7.599999907612799976e-01,6.972635190188885002e-01,6.273647174239149749e-02
8.199999956786632183e-01,7.230204737186431974e-01,9.697952196002002090e-02
8.300000113248824363e-01,7.488111738860606659e-01,8.118883743882177040e-02
8.499999833106994807e-01,7.786963438987731800e-01,7.130363941192630062e-02
8.899999865889549611e-01,7.897147431969642195e-01,1.002852433919907416e-01
8.600000286102293945e-01,8.092584100365638466e-01,5.074161857366554784e-02
9.299999898672104415e-01,8.380996945500374107e-01,9.190029531717303080e-02
1.030000027716159838e+00,8.699627700448036016e-01,1.600372576713562367e-01
9.699999931454656998e-01,9.300089451670645602e-01,3.999104797840113967e-02
1.099999988973140663e+00,9.816243281960486122e-01,1.183756607770920510e-01
1.099999988973140663e+00,1.055864001214504189e+00,4.413598775863647461e-02
